"","diffmedian24","std_temp_janv","std_temp_juil","std_pluie_janv","std_pluie_juil","var_sth1970_2010","var_sth1979_2010","var_sth1988_2010","var_c1970_2010","var_c1979_2010","var_c1988_2010","var_sfp1970_2010","var_sfp1979_2010","var_sfp1988_2010","var_mf1970_2010","var_mf1979_2010","var_mf1988_2010","var_prairie1970_2010","var_prairie1979_2010","var_prairie1988_2010","var_ugb1988_2010","id_geofla","residues"
"943",1.6,2.42272727272727,1.55909090909091,30.35,34.5318181818182,-1.90223781457997,-0.96430476298811,-0.17555685292617,-17.6488676797745,-8.9229786015828,2.3098799537344,-2.1190065931478,-2.9706975982062,-2.9833172948004,-0.010259170474636,-0.115389479279603,-0.060221895064422,7.39840375286166,-3.4753743481558,-3.4196718297877,0.0678270359605157,2400,1.72178149525754
"947",0.73,2.37333333333333,1.56666666666667,46.48,36.9066666666667,-18.3271219146128,-14.0588622875221,-7.4002330261379,9.5627797224471,-0.8759793012932,1.2781827828255,-29.3317988493177,-18.4231707567742,-8.1366377723537,3.44054668482854,0.51724663006699,-0.22609451905199,-23.5396013848424,-18.5814032203363,-6.4805531837883,0.16870937641642,1994,1.2928804756907
"949",0.02,2.03333333333333,1.45,49.9333333333333,33.7166666666667,-54.1044474480145,-41.3586290312699,-24.9446487414639,7.57746716346699,9.37030061485619,9.62993748589243,-4.962744157075,-9.1589312539558,-9.7934692842391,27.1979975415683,16.0240663140393,3.0267260795371,-30.2707467025054,-22.4410946739224,-12.5570765366769,0.06514005187987,856,-0.762402807670483
"950",-1.4,2.38387096774194,1.58709677419355,49.8064516129032,36.2161290322581,-17.4142599996972,-19.0455292410411,-12.6419447583487,12.639698533335,9.0439477707474,7.4841637972303,-17.5142108542966,-17.0278338221739,-12.7191887308522,7.20358592712321,4.11104916851087,0.15117934824615,-16.9744324525433,-21.1600835284691,-12.8995405541396,0.227897588635764,875,-0.663180144807687
"953",1.75,2.42222222222222,1.61111111111111,43.6388888888889,35.5833333333333,-32.4880841788254,-27.2690879857501,-18.9056363704054,22.0231698209439,14.2058890443116,11.5988575901459,-31.190974941863,-26.3617690186316,-17.5789442563684,5.11788314298378,2.36379430081619,0.80109629548983,-32.2320382277758,-29.8518443830049,-19.4307159833825,0.279316934537528,2301,2.37076869597504
"954",2.71,2.37272727272727,1.62727272727273,52.8090909090909,44.1272727272727,-13.8206909692695,-14.9418839771558,-11.8778988042529,7.845544704849,4.9167099959966,5.9986910504592,-22.1293031413392,-23.205138849763,-16.0284874187215,1.31495406358762,-1.11612179749248,-2.13422689264697,-14.0040686368655,-21.6830630603896,-13.8425542179049,0.310398638655218,2081,3.34161578070369
"955",0.73,1.71666666666667,1.26666666666667,66.7,28.5166666666667,-4.1048109756286,3.1659865926817,-3.0734992506137,8.8969184769297,11.1106397503791,7.5932103223743,-2.2325552768169,-8.5430574476164,-6.624605633939,14.1163280540308,3.9066751544179,-0.1117871146801,-15.1714220613185,-9.577175983914,-4.6065462248716,-0.25152333781338,580,0.688655464188134
"957",-3.45,1.95714285714286,1.37142857142857,53.3285714285714,31.9428571428571,-25.8027588311208,-11.4632438067459,-18.3586422006981,11.6399555451072,14.8479456048329,13.4409609422445,-6.8699079891121,-13.254319308697,-13.1137040523912,11.2107615903764,2.8014358138403,-1.7823040048959,-12.6437899943126,-15.5421372517147,-7.62117140414,-0.98979987365298,1115,-3.54364544102916
"959",-0.91,1.8,1.26,55.5,27.02,-23.8787294539222,-3.354198396806,-9.323627308352,16.3410109986488,18.9057735630581,14.3672892342615,-4.6000179975448,-14.0887075115178,-16.1282102457385,15.4265863022567,6.6284743638487,1.2566042410083,-18.3394729808501,-19.0009135831485,-13.3744455815531,0.13986814677985,2082,-0.618623197748003
"960",-0.3,1.8875,1.2875,54.2,27.7,-22.4250777100486,-12.5957943559874,-6.93036580563152,8.2503291529434,11.7214712116649,8.84288930455,6.1959881691018,-1.9256310313045,-7.7101712356485,17.4709889292965,8.51658323322,0.7834392529804,-9.9125753443682,-2.1741024757173,-3.4454245803584,-0.55332894976441,2437,-0.593415106691668
"961",-1.2,1.88571428571429,1.31428571428571,58.7142857142857,28.5285714285714,-20.4907357570534,-12.3832569691585,-10.116276270813,14.4405089872017,20.4758751745625,13.4948808961069,-4.6263757035187,-17.5597497280763,-14.1836019313013,14.8428607799385,6.3266534721309,1.1615900632996,-18.4452307915453,-22.2295953044258,-13.1487405132253,1.25837640943435,2745,-1.73210294437293
"962",0.2,2.5,1.65357142857143,42.1607142857143,38.4857142857143,-4.6064688908155,-5.8415128832518,-1.902352199405,9.8544280760221,-0.6780425547642,1.4304078776493,-14.6641088554759,-8.2333808035523,-6.6915502919295,4.90278802421482,3.26537952798587,-0.78634502401079,-9.1641965658117,-11.4906749445196,-1.8916703273392,0.170589448860326,276,1.04163859484084
"965",-2.5,2.53181818181818,1.57727272727273,33.9636363636364,33.4181818181818,-29.9096871578367,-23.5853771899808,-16.058714209212,12.5339999235714,6.0051652799571,7.3825940538624,-22.6018959275191,-16.790268419632,-11.5727391190805,6.48360523635542,4.31896927097755,1.01490279781434,-25.5048972450815,-21.4642633591463,-12.8166940006045,0.086313620725586,656,-1.81014340460693
"966",-1.3,2.45185185185185,1.65925925925926,45.4444444444444,40.237037037037,-16.1209316458214,-14.2134943016207,-6.0357265320594,10.4172087996106,1.9095309403055,0.019708181207,-17.6635998656025,-12.6899338346741,-5.2000860004515,3.20258286705614,0.24646219540631,-2.39084782213978,-13.1232386036369,-10.8989703567681,-2.7032404749286,0.274480500967101,1816,-0.687819531661881
"970",2.41,2.3,1.48333333333333,34.05,32.9,-7.02477242807,-4.1350621374457,-12.4058259032477,4.2867811287238,-3.8402479705329,-2.0318790315568,-14.9240751951744,-10.9211315586397,-2.6760712878986,2.05942472451819,-0.29923416700295,0.18747857935741,-8.3996006594816,-10.5580994289238,-2.8792284987902,0.000462085461747,1730,2.77611658755402
"972",1,1.71818181818182,1.2,69.5727272727273,36.9272727272727,-8.7927554140744,-9.2007037633422,-2.7738918655626,7.9767961919831,2.2595194664393,-8.5954008254929,-7.7674708737964,-7.6462434223696,1.5751531776348,4.0772730978509,3.1733221290596,1.44224369984874,-10.2386675782148,-11.0382570307464,-0.2113569359346,-0.148969691454584,2396,1.47900427075175
"982",1.65,1.875,1.0625,38.2125,31.575,-37.1895957759167,-31.2457736309952,-21.7593048940067,15.5159560988321,14.1878421083109,8.388653831931,-13.6390574380631,-16.1998699360544,-7.4662370607189,15.1022079279811,7.3092182696288,4.0845831681113,-21.3203964228913,-13.2108823171607,-10.0764613315689,0.10208197141228,956,1.64176883918032
"986",-1.8,2.3,1.51428571428571,38.1428571428571,38.6214285714286,-41.5080741574692,-31.4317369765671,-22.6442973630405,19.4400131670868,12.3012679358674,12.3542930106316,-33.828215948353,-26.4255186938497,-20.2956590205118,6.05459888049498,2.62419172865624,0.24036380135005,-35.5814713285775,-28.783125377937,-20.5207605286156,0.270993070921588,1138,-1.14062022042001
"987",0.85,2.15357142857143,1.52142857142857,41.2964285714286,36.1892857142857,0.9576011352247,-1.5463946404021,0.32008130967,2.9259153572255,-0.0605564552758,0.5652556344541,-5.2170332899273,-5.2074929763291,-3.703956248848,2.01451732884944,0.11855097511995,-0.06474891892862,-2.7090089013129,-8.0704363776851,-6.4375160758543,0.030370107027768,2904,1.74086547283121
"988",-0.03,2.16666666666667,1.5125,52.5666666666667,46.3416666666667,-24.1606255158298,-16.8052136987319,-7.8438648780984,19.8468346293819,8.3323151881487,6.2774673759204,-23.4851765816854,-13.2106225490892,-2.0930460031656,1.92458144653745,1.16922584821184,0.96401728572383,-22.5482296870322,-14.1580412527762,-2.8935087025463,-0.038731048260304,258,1.52901784427059
"989",1.86,2.19,1.48,63.03,48.93,-3.9275170549655,-5.3441795823161,-6.0003871654154,-0.2518030800617,0.9509693675952,0.3930903742659,-1.3909850886539,-3.4372245682272,-1.3423607232433,5.39063871941676,2.02362546345928,1.76413096304333,-5.6613734192202,-7.0418327991875,-4.7587890507782,-0.079386687282993,1023,3.30476209460491
"990",-0.77,2.21818181818182,1.49090909090909,69.6272727272727,48.5727272727273,-6.3274798162693,-10.6688137250254,-5.9151498614487,4.1105160773001,4.1570808732967,3.3872198337678,-3.4804320427224,-5.2467069196476,-3.8802299606299,6.03506859996863,2.26005419133106,0.33109096327842,-9.8298834823055,-9.2246458836289,-6.4262136467418,0.033531555418775,1185,0.979820780488926
"991",-1.91,2.21666666666667,1.49166666666667,35.475,36.4666666666667,-22.421956217871,-12.1642127021718,-8.20666680551957,14.4089233705116,2.4171262512564,9.0948634671778,-23.4003338444151,-11.4884692630644,-3.3477389495126,1.05910400665049,-0.12614023577218,0.16650279754735,-20.6185986184667,-11.087011773757,-3.4177229112422,0.05560763565431,1578,-1.31315293340656
"992",0.44,2.47,1.55,33.515,34.915,-22.1707577060392,-12.3232322837039,-7.1621680067648,13.8823192357835,3.2083218216639,4.7393906741261,-22.6517515645629,-11.5722817394008,-6.0380011652936,-0.551170495084852,-0.611524009363781,-0.078770543582123,-20.5334265558141,-10.6859011334788,-5.5248368565397,-0.026266843157137,1157,1.21825016599641
"994",-2.61,2.4,1.65384615384615,44.2615384615385,39.6384615384615,-26.8998504608564,-20.3424185103514,-14.6026767947342,11.4817279338638,8.32791288262772,8.26337552884679,-14.9562720814284,-11.3759026827051,-9.8224133228188,12.0881391693366,9.68263191447116,5.27019861676531,-27.1139207148216,-20.9540689957883,-14.9195530085745,0.09492905551776,1474,-1.65522118820963
"996",-0.25,2.41153846153846,1.58076923076923,34.3192307692308,37.9807692307692,-4.39570014218103,-2.89982408897968,-1.1878083857776,-1.7644911112076,-3.6388728706014,-0.091924171397,-7.49782644175924,-3.73264700395954,-0.9920444127269,-0.049805263115027,-0.101680982497605,-0.118009372894406,-3.73974324933955,-3.62331937085023,-0.90154804583418,-0.008972041434535,2053,-0.072335873255426
"997",1.16,2.4,1.60666666666667,38.8533333333333,33.34,-36.3411401509102,-21.8133133489791,-12.7610663089397,12.151759285254,5.8570857211946,6.468837264216,-34.2009340269543,-18.7453436071737,-12.3990961534978,3.16099759918105,2.52823977712807,-0.09616825585308,-35.9100052012805,-20.95666371607,-11.4587116517194,0.386925012841477,2925,1.39326032203614
"999",1.32,2.23333333333333,1.375,28.4916666666667,33.5833333333333,-12.5482167203587,-18.3700252059635,-24.5498062244445,-1.9679192986736,-0.2862525612523,5.0016145888248,2.8714826324615,-2.0369122366273,-6.1800183188326,2.93930750871169,1.54910232144007,0.37156601246592,5.3300028691169,-3.6780852064283,-6.7991321417793,-0.258004193428196,86,1.24200514627732
"1003",-1.15,2.40588235294118,1.61764705882353,36.4,38.8588235294118,-14.984587407085,-8.7055094421981,-3.1493118022812,11.7530699624992,3.6268171694646,5.081198816162,-18.9477060034822,-10.9990149260731,-4.3672641890587,0.436742449608251,-0.861832786455362,-0.912443962056332,-9.1499321971472,-10.1068134213757,-3.2158600492545,0.068829450689372,1930,-0.436649715751578
"1004",0.8,2.3,1.50909090909091,32.5818181818182,33.7909090909091,-9.393896887558,-7.3450382448245,-4.9036689770586,-7.0545636923136,-11.5773608721661,-2.3913910468037,-15.0114227006126,-12.8045133268851,-5.6090603275257,0.62969316385382,-0.33274527356682,0.7279900151038,-9.1427160811895,-11.4386636944788,-6.6199368416461,0.062642248876456,323,1.12792342737304
"1007",-0.45,2.06363636363636,1.32727272727273,52.2818181818182,36.6363636363636,-36.094141349904,-31.7729400404002,-22.271375404856,12.0420683697092,12.338230366244,8.2076302347698,-16.7555798674141,-17.5177650641815,-13.360655580779,12.4194823405757,8.28865094304753,5.34051430774466,-26.6548770645928,-25.7141037415337,-18.4751172987614,0.1079774601427,1035,-0.0148652303107269
"1009",-1.16,1.96923076923077,1.52307692307692,61.2692307692308,36.8769230769231,-18.1055815132767,-7.7803912650956,-10.0261917406142,-6.92333708703765,-3.71083473754145,-1.61794916905805,12.3288879556323,6.481604978146,1.9202674477785,6.03453928177604,0.93637811981187,-0.25850943269911,6.8658535103837,6.0496837485113,2.2658933828938,-0.07987683490819,882,-0.963793743847837
"1010",2.32,1.98333333333333,1.50833333333333,60.7916666666667,38.3666666666667,-19.0603001256622,-23.968373895831,-14.3618050460118,-5.47443205501676,-0.99559376188696,0.16981588959931,9.3209832333514,2.1977380528075,0.0406930587,5.86835367659759,2.16835185684767,1.25481572002153,4.2886690747165,-0.6648163724519,-1.8554055082681,-0.17436106937873,1741,2.26577773034486
"1011",1.97,2,1.37647058823529,51.2529411764706,27.6117647058824,-13.5996668263688,-7.16717713692513,-3.7836223641408,0.5412032873801,-6.2290655954444,3.4774305909984,-27.1664957150502,-14.8631345521977,-7.96322591516103,0.298914197784032,-0.87140214481468,-1.23376985871042,-17.0798246254286,-13.8984862513026,-6.59028481910222,0.096342626680278,460,1.90231582194463
"1012",-1.62,2.02307692307692,1.37692307692308,49.4692307692308,26.5846153846154,-12.9669055222165,-9.82311996478634,-7.56754734238424,7.9654701151254,4.9839278880858,6.0744201516699,-26.1454910327943,-25.8716151420161,-13.0977727635654,0.308001139084594,-1.43707960449099,-0.912234161681028,-18.559970621272,-23.9149445158355,-11.67453005592,0.16992407435712,1534,-1.31591880056235
"1014",-1.73,2,1.36842105263158,52.3736842105263,27.4315789473684,-5.40626576857593,-4.88814932538525,-1.80764290737225,8.2017309721655,3.3379264145062,4.9883304992121,-32.4254057133726,-24.172135164244,-8.60556905686376,0.152388638723772,-1.81015165961729,-0.784362936154895,-30.1820064000822,-21.3736380786387,-7.20928400704347,0.173162590571132,2453,-1.72347978850988
"1015",-0.39,2.275,1.375,32.95,29.2,-6.55133241004235,-6.60983709374895,-4.51783691732195,-6.3023319779907,-7.7248142295401,1.408056763256,-13.0126326297208,-8.3251516592538,-5.1400651546351,1.06713237651718,0.27143650742428,-0.13226562924897,-6.4737023783484,-8.5768856290656,-5.1073812820082,-0.070606710869632,238,-0.160584414288735
"1018",0.79,2.23333333333333,1.43333333333333,33.3555555555556,29.2,-5.7581864332879,-5.917377327303,-5.3162499973036,-4.5097899249277,-3.7169351384627,3.4069841881592,-7.6976744268912,-3.9408578905219,-4.1396195293047,1.42170419031431,0.52855249844057,0.14606177206097,-4.8340785116277,-4.5117114160977,-4.3967867400818,0.046394045692165,2500,0.884975334238195
"1041",-1.02,2.38,1.4,28.92,34.26,-8.54193181555222,-6.75398751044111,-4.27058540991598,2.864236057163,0.7303607652838,1.3635190548561,-8.88592840401586,-6.47842170160296,-7.52202635276576,2.37472025070826,0.40308659162324,-2.86360508129499,-8.54193181555222,-6.75398751044111,-5.724073782009,0.455956624074356,1965,-0.874183825055077
"1062",1.2,1.70416666666667,1.25416666666667,44.575,36.8083333333333,-10.6533495185231,-10.852854061906,-3.2351660979316,-0.6638054826725,-0.9521308123125,-2.138152227224,-5.3981801499063,-11.9497756656719,-2.6505582288552,1.03516386949874,0.608439933540803,0.548403754600937,7.8703703017502,-12.6184601015922,-3.5565912317014,0.03000687428223,1342,0.441800369138895
"1087",2.89,1.96666666666667,1.32222222222222,49.1,29.5777777777778,-32.5184953674635,-15.8252886028925,-11.4753472173118,9.6091518439995,12.8246608004497,7.9953657134184,-1.4494222463503,-9.1731994916345,-11.5340853130522,20.0407667336854,12.219448300594,2.7317414914242,-19.1676424862337,-13.9383745431926,-10.5144411783249,-0.19823132937608,2103,1.6039506691577
"1089",-0.23,2.40434782608696,1.58260869565217,36.0130434782609,35.4739130434783,-9.951711164137,-4.52098238945555,-1.98492087115889,4.7288702016598,-4.3146815857547,7.1014546879656,-12.9955424681224,-5.16294156752587,-1.93195423475028,-0.531921657911838,-0.21445781332001,-0.181807058892505,-9.68451919681187,-4.94002380654894,-1.70385569421688,-0.225254392014516,1579,0.354720630970692
"1094",0,2.28333333333333,1.4,28.2666666666667,27.4166666666667,-3.5231706752225,-8.84255416457,-6.8145400546262,0.3151315731824,4.4554679527274,4.1015813079361,-0.413431217789,-7.9449060379329,-3.0393478088665,0.986783220022202,-0.41083420727148,-0.34941442436469,7.3870414717469,-7.1841683557579,-2.5111900873754,0.11214755374855,2001,-0.169579393831212
"1098",-2.65,2.40769230769231,1.61538461538462,36.5,40.1230769230769,-21.5431334211123,-12.0128653519515,0.0943162757825,20.9401002343376,9.2552490219736,6.0076041711024,-24.6234888996734,-13.8679103107085,-0.1370951820295,0.38241998963851,-1.28477002501262,-0.7502747129685,-17.2564325171162,-12.6215752153599,1.0063992775339,0.057818143733407,162,-1.6697368395418
"1100",0.45,1.76428571428571,1.34285714285714,43,32.6428571428572,-1.478602676145,-3.5796225618516,1.0382263445046,-4.1497741083106,-7.4743495659744,-8.6595441079891,-6.2520994939231,-2.6666967564412,8.4919801938545,1.90633931119315,0.44632671083654,-0.14815394527875,5.5388941383231,-0.9073755185982,8.7726811762937,0.089866240553272,1418,2.03142585468972
"1103",-0.48,1.81666666666667,1.30833333333333,46.125,30.9916666666667,0.55288076366293,-6.7364183976969,-5.2554743019949,-12.1514492631714,-6.6100168583224,2.741295557225,-9.9648062103882,-14.7454903574138,-7.97882932055,1.61096787086475,0.71471838661905,-0.448896935801,9.85161098114184,-14.3000341879504,-7.0497250601901,0.261521654346011,348,-1.09797669383584
"1105",-5.87,2.14545454545455,1.33181818181818,39.1181818181818,35.8909090909091,-17.1518643193743,-9.9117876594049,-9.3511155738598,5.31809602360144,3.69301828728303,3.42750813007601,-8.6093606194483,-6.6171432208643,-6.1301619274792,5.4873714481626,2.92268586167198,1.45108712239064,-17.2207506569173,-12.5524126594049,-9.3511155738598,0.09164171264757,1953,-5.2462721425853
"1106",6.6,2.11666666666667,1.29166666666667,38.5833333333333,35.4333333333333,-14.311100816557,-8.9466201460098,-9.1055893244815,2.27675076679853,1.40631438987485,1.57420160266019,-4.0082303713981,-2.8850382040004,-3.4460959597496,5.23169846450972,4.10925605164552,1.51605339497188,-8.8637796168646,-5.7491847389168,-5.0045837877293,0.02457331076734,3238,6.77474491905255
"1108",-1.35,2.4,1.61666666666667,41.3083333333333,38,-32.0842311640916,-22.7269557295704,-12.4137543581075,14.0678971627066,7.5558402857398,6.902297419193,-28.3611691320454,-19.2307900341255,-12.0729519298985,4.61854378110798,3.02384926183594,-0.00435647533405,-31.2052470479408,-22.2226333719502,-11.5835928702399,0.15587969387435,2777,-0.829009579432321
"1110",-1.59,2,1.275,57.075,33.7875,-45.8001250087915,-39.7631668739119,-32.6928069359065,10.7268914759561,13.2975427565979,9.64724514870233,-9.0077059016945,-13.3787742245388,-10.6494248650943,20.8193792223998,13.3353006555318,9.2876191564688,-29.5980938023002,-26.3498149325707,-19.8478416453729,0.03552661889484,2965,-1.51795296462223
"1117",-0.4,1.91666666666667,1.36666666666667,53.1166666666667,29.7333333333333,-17.3912941900719,-8.80091625555247,-8.05886903291407,4.2526991824311,10.518907723554,8.2773505351129,-2.1716737714395,-14.0094618882167,-9.1323855628958,12.3514870646498,4.78605150320232,1.5304681336564,-12.0505277012907,-16.5303991238124,-7.626063964371,-0.78540481712896,2862,-0.428724291599346
"1123",0.29,2.1,1.375,38.4583333333333,27.0583333333333,-41.8579931944443,-27.2250073844868,-11.862539357951,9.6514527566707,10.9627820909855,5.6151781946189,-8.1881854922323,-12.4104866788134,-6.3230700365977,19.1915083438997,4.5505191014857,-0.9750058940963,-22.7639524689003,-7.6819578609682,-4.2083502080175,-0.38895579814615,2080,-0.0880027327211684
